from_portid,to_portid,sample_date,sea_distance_nm,transit_days_observed,month,origin_vessel_count,dest_vessel_count,origin_congestion_index,dest_congestion_index,chokepoint_stress_max,wave_height_m,wind_speed_kn,storm_flag,precipitation_mm,has_disruption,disruption_severity,infrastructure_quality_avg,cross_region_flag,delay_hours
port100,port1280,2020-04-15,1012.0,161.6,4,1455,1646,0.648,0.872,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2020-05-15,1012.0,161.6,5,1455,1646,0.754,0.973,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2020-06-15,1012.0,161.6,6,1455,1646,0.719,0.778,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2020-07-15,1012.0,161.6,7,1455,1646,0.754,0.67,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2020-08-15,1012.0,161.6,8,1455,1646,0.621,0.908,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2020-09-15,1012.0,161.6,9,1455,1646,0.719,1.067,0.0,0.0,0.0,0,0.0,0,0,0.729,0,31.18
port100,port1280,2020-10-15,1012.0,161.6,10,1455,1646,0.683,1.103,0.0,0.0,0.0,0,0.0,0,0,0.729,0,47.94
port100,port1280,2020-11-15,1012.0,161.6,11,1455,1646,0.781,0.915,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2020-12-15,1012.0,161.6,12,1455,1646,0.674,1.081,0.0,0.0,0.0,0,0.0,0,0,0.729,0,37.7
port100,port1280,2021-01-15,1012.0,161.6,1,1455,1646,1.012,1.204,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2021-02-15,1012.0,161.6,2,1455,1646,0.905,0.966,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2021-03-15,1012.0,161.6,3,1455,1646,0.799,1.052,0.0,0.0,0.0,0,0.0,0,0,0.729,0,24.2
port100,port1280,2021-04-15,1012.0,161.6,4,1455,1646,0.843,0.937,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2021-05-15,1012.0,161.6,5,1455,1646,0.843,0.959,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2021-06-15,1012.0,161.6,6,1455,1646,0.674,0.944,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2021-07-15,1012.0,161.6,7,1455,1646,0.63,1.002,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.93
port100,port1280,2021-08-15,1012.0,161.6,8,1455,1646,0.781,0.973,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2021-09-15,1012.0,161.6,9,1455,1646,0.958,1.103,0.0,0.0,0.0,0,0.0,0,0,0.729,0,47.94
port100,port1280,2021-10-15,1012.0,161.6,10,1455,1646,0.896,1.103,0.0,0.0,0.0,0,0.0,0,0,0.729,0,47.94
port100,port1280,2021-11-15,1012.0,161.6,11,1455,1646,0.816,0.995,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2021-12-15,1012.0,161.6,12,1455,1646,1.136,1.096,0.0,0.0,0.0,0,0.0,0,0,0.729,0,63.3
port100,port1280,2022-01-15,1012.0,161.6,1,1455,1646,1.162,0.764,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-02-15,1012.0,161.6,2,1455,1646,1.331,0.807,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-03-15,1012.0,161.6,3,1455,1646,1.402,0.894,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-04-15,1012.0,161.6,4,1455,1646,1.296,1.024,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-05-15,1012.0,161.6,5,1455,1646,1.509,1.088,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-06-15,1012.0,161.6,6,1455,1646,1.677,1.11,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-07-15,1012.0,161.6,7,1455,1646,1.535,1.182,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-08-15,1012.0,161.6,8,1455,1646,1.446,1.11,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-09-15,1012.0,161.6,9,1455,1646,1.509,1.088,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-10-15,1012.0,161.6,10,1455,1646,1.473,1.146,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-11-15,1012.0,161.6,11,1455,1646,1.26,1.161,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2022-12-15,1012.0,161.6,12,1455,1646,1.269,1.081,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-01-15,1012.0,161.6,1,1455,1646,0.994,0.937,0.0,0.0,0.0,0,0.0,0,0,0.729,0,0.0
port100,port1280,2023-02-15,1012.0,161.6,2,1455,1646,1.136,1.052,0.0,0.0,0.0,0,0.0,0,0,0.729,0,63.3
port100,port1280,2023-03-15,1012.0,161.6,3,1455,1646,1.127,1.11,0.0,0.0,0.0,0,0.0,0,0,0.729,0,59.11
port100,port1280,2023-04-15,1012.0,161.6,4,1455,1646,1.269,1.146,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-05-15,1012.0,161.6,5,1455,1646,1.278,1.096,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-06-15,1012.0,161.6,6,1455,1646,1.544,1.406,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-07-15,1012.0,161.6,7,1455,1646,1.535,1.002,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-08-15,1012.0,161.6,8,1455,1646,1.517,1.002,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-09-15,1012.0,161.6,9,1455,1646,1.322,1.031,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-10-15,1012.0,161.6,10,1455,1646,1.446,1.052,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-11-15,1012.0,161.6,11,1455,1646,1.402,1.009,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1280,2023-12-15,1012.0,161.6,12,1455,1646,1.198,0.959,0.0,0.0,0.0,0,0.0,0,0,0.729,0,72.0
port100,port1326,2020-01-15,525.6,168.9,1,1455,1169,0.95,1.047,0.0,0.0,0.0,0,0.0,0,0,0.65,0,22.86
port100,port1326,2020-02-15,525.6,168.9,2,1455,1169,0.879,0.951,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port1326,2020-03-15,525.6,168.9,3,1455,1169,0.896,1.066,0.0,0.0,0.0,0,0.0,0,0,0.65,0,32.1
port100,port1326,2020-04-15,525.6,168.9,4,1455,1169,0.648,1.076,0.0,0.0,0.0,0,0.0,0,0,0.65,0,36.97
port100,port1326,2020-05-15,525.6,168.9,5,1455,1169,0.754,1.259,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2020-06-15,525.6,168.9,6,1455,1169,0.719,1.345,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2020-07-15,525.6,168.9,7,1455,1169,0.754,1.182,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2020-08-15,525.6,168.9,8,1455,1169,0.621,1.134,0.0,0.0,0.0,0,0.0,0,0,0.65,0,65.18
port100,port1326,2020-09-15,525.6,168.9,9,1455,1169,0.719,1.201,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2020-10-15,525.6,168.9,10,1455,1169,0.683,1.047,0.0,0.0,0.0,0,0.0,0,0,0.65,0,22.86
port100,port1326,2020-11-15,525.6,168.9,11,1455,1169,0.781,1.095,0.0,0.0,0.0,0,0.0,0,0,0.65,0,46.21
port100,port1326,2020-12-15,525.6,168.9,12,1455,1169,0.674,1.182,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2021-01-15,525.6,168.9,1,1455,1169,1.012,1.191,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2021-02-15,525.6,168.9,2,1455,1169,0.905,1.018,0.0,0.0,0.0,0,0.0,0,0,0.65,0,8.76
port100,port1326,2021-03-15,525.6,168.9,3,1455,1169,0.799,1.191,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2021-04-15,525.6,168.9,4,1455,1169,0.843,1.134,0.0,0.0,0.0,0,0.0,0,0,0.65,0,65.18
port100,port1326,2021-05-15,525.6,168.9,5,1455,1169,0.843,1.076,0.0,0.0,0.0,0,0.0,0,0,0.65,0,36.97
port100,port1326,2021-06-15,525.6,168.9,6,1455,1169,0.674,1.009,0.0,0.0,0.0,0,0.0,0,0,0.65,0,4.38
port100,port1326,2021-07-15,525.6,168.9,7,1455,1169,0.63,1.057,0.0,0.0,0.0,0,0.0,0,0,0.65,0,27.73
port100,port1326,2021-08-15,525.6,168.9,8,1455,1169,0.781,0.913,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port1326,2021-09-15,525.6,168.9,9,1455,1169,0.958,0.855,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port1326,2021-10-15,525.6,168.9,10,1455,1169,0.896,1.057,0.0,0.0,0.0,0,0.0,0,0,0.65,0,27.73
port100,port1326,2021-11-15,525.6,168.9,11,1455,1169,0.816,1.009,0.0,0.0,0.0,0,0.0,0,0,0.65,0,4.38
port100,port1326,2021-12-15,525.6,168.9,12,1455,1169,1.136,0.48,0.0,0.0,0.0,0,0.0,0,0,0.65,0,66.15
port100,port1326,2022-01-15,525.6,168.9,1,1455,1169,1.162,0.826,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-02-15,525.6,168.9,2,1455,1169,1.331,1.086,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-03-15,525.6,168.9,3,1455,1169,1.402,0.942,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-04-15,525.6,168.9,4,1455,1169,1.296,0.711,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-05-15,525.6,168.9,5,1455,1169,1.509,0.682,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-06-15,525.6,168.9,6,1455,1169,1.677,0.903,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-07-15,525.6,168.9,7,1455,1169,1.535,1.057,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-08-15,525.6,168.9,8,1455,1169,1.446,1.038,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-09-15,525.6,168.9,9,1455,1169,1.509,1.201,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-10-15,525.6,168.9,10,1455,1169,1.473,1.105,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-11-15,525.6,168.9,11,1455,1169,1.26,1.182,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2022-12-15,525.6,168.9,12,1455,1169,1.269,1.038,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-01-15,525.6,168.9,1,1455,1169,0.994,1.066,0.0,0.0,0.0,0,0.0,0,0,0.65,0,32.1
port100,port1326,2023-02-15,525.6,168.9,2,1455,1169,1.136,0.932,0.0,0.0,0.0,0,0.0,0,0,0.65,0,66.15
port100,port1326,2023-03-15,525.6,168.9,3,1455,1169,1.127,0.961,0.0,0.0,0.0,0,0.0,0,0,0.65,0,61.78
port100,port1326,2023-04-15,525.6,168.9,4,1455,1169,1.269,0.97,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-05-15,525.6,168.9,5,1455,1169,1.278,0.97,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-06-15,525.6,168.9,6,1455,1169,1.544,0.97,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-07-15,525.6,168.9,7,1455,1169,1.535,0.922,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-08-15,525.6,168.9,8,1455,1169,1.517,0.817,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-09-15,525.6,168.9,9,1455,1169,1.322,0.817,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-10-15,525.6,168.9,10,1455,1169,1.446,1.153,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-11-15,525.6,168.9,11,1455,1169,1.402,1.124,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port1326,2023-12-15,525.6,168.9,12,1455,1169,1.198,0.846,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port16,2020-01-15,210.1,4.1,1,1455,1030,0.95,1.18,0.0,0.0,0.0,0,0.0,0,0,0.65,0,2.13
port100,port16,2020-02-15,210.1,4.1,2,1455,1030,0.879,1.18,0.0,0.0,0.0,0,0.0,0,0,0.65,0,2.13
port100,port16,2020-03-15,210.1,4.1,3,1455,1030,0.896,0.997,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-04-15,210.1,4.1,4,1455,1030,0.648,0.813,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-05-15,210.1,4.1,5,1455,1030,0.754,0.905,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-06-15,210.1,4.1,6,1455,1030,0.719,0.748,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-07-15,210.1,4.1,7,1455,1030,0.754,0.721,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-08-15,210.1,4.1,8,1455,1030,0.621,0.656,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-09-15,210.1,4.1,9,1455,1030,0.719,0.616,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-10-15,210.1,4.1,10,1455,1030,0.683,0.511,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-11-15,210.1,4.1,11,1455,1030,0.781,0.774,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2020-12-15,210.1,4.1,12,1455,1030,0.674,0.669,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2021-01-15,210.1,4.1,1,1455,1030,1.012,1.036,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.43
port100,port16,2021-02-15,210.1,4.1,2,1455,1030,0.905,1.01,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.12
port100,port16,2021-03-15,210.1,4.1,3,1455,1030,0.799,1.272,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.21
port100,port16,2021-04-15,210.1,4.1,4,1455,1030,0.843,1.154,0.0,0.0,0.0,0,0.0,0,0,0.65,0,1.82
port100,port16,2021-05-15,210.1,4.1,5,1455,1030,0.843,1.298,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.52
port100,port16,2021-06-15,210.1,4.1,6,1455,1030,0.674,1.089,0.0,0.0,0.0,0,0.0,0,0,0.65,0,1.05
port100,port16,2021-07-15,210.1,4.1,7,1455,1030,0.63,0.918,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2021-08-15,210.1,4.1,8,1455,1030,0.781,0.879,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2021-09-15,210.1,4.1,9,1455,1030,0.958,0.708,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2021-10-15,210.1,4.1,10,1455,1030,0.896,0.643,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2021-11-15,210.1,4.1,11,1455,1030,0.816,0.839,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port16,2021-12-15,210.1,4.1,12,1455,1030,1.136,0.852,0.0,0.0,0.0,0,0.0,0,0,0.65,0,1.61
port100,port16,2022-01-15,210.1,4.1,1,1455,1030,1.162,0.839,0.0,0.0,0.0,0,0.0,0,0,0.65,0,1.91
port100,port16,2022-02-15,210.1,4.1,2,1455,1030,1.331,0.879,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.91
port100,port16,2022-03-15,210.1,4.1,3,1455,1030,1.402,1.01,0.0,0.0,0.0,0,0.0,0,0,0.65,0,4.75
port100,port16,2022-04-15,210.1,4.1,4,1455,1030,1.296,1.089,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.5
port100,port16,2022-05-15,210.1,4.1,5,1455,1030,1.509,1.272,0.0,0.0,0.0,0,0.0,0,0,0.65,0,6.01
port100,port16,2022-06-15,210.1,4.1,6,1455,1030,1.677,1.193,0.0,0.0,0.0,0,0.0,0,0,0.65,0,7.99
port100,port16,2022-07-15,210.1,4.1,7,1455,1030,1.535,1.102,0.0,0.0,0.0,0,0.0,0,0,0.65,0,6.32
port100,port16,2022-08-15,210.1,4.1,8,1455,1030,1.446,0.971,0.0,0.0,0.0,0,0.0,0,0,0.65,0,5.27
port100,port16,2022-09-15,210.1,4.1,9,1455,1030,1.509,0.813,0.0,0.0,0.0,0,0.0,0,0,0.65,0,6.01
port100,port16,2022-10-15,210.1,4.1,10,1455,1030,1.473,1.089,0.0,0.0,0.0,0,0.0,0,0,0.65,0,5.59
port100,port16,2022-11-15,210.1,4.1,11,1455,1030,1.26,1.036,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.07
port100,port16,2022-12-15,210.1,4.1,12,1455,1030,1.269,1.102,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.18
port100,port16,2023-01-15,210.1,4.1,1,1455,1030,0.994,1.036,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.43
port100,port16,2023-02-15,210.1,4.1,2,1455,1030,1.136,1.154,0.0,0.0,0.0,0,0.0,0,0,0.65,0,1.82
port100,port16,2023-03-15,210.1,4.1,3,1455,1030,1.127,1.154,0.0,0.0,0.0,0,0.0,0,0,0.65,0,1.82
port100,port16,2023-04-15,210.1,4.1,4,1455,1030,1.269,1.325,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.84
port100,port16,2023-05-15,210.1,4.1,5,1455,1030,1.278,1.416,0.0,0.0,0.0,0,0.0,0,0,0.65,0,4.91
port100,port16,2023-06-15,210.1,4.1,6,1455,1030,1.544,1.403,0.0,0.0,0.0,0,0.0,0,0,0.65,0,6.42
port100,port16,2023-07-15,210.1,4.1,7,1455,1030,1.535,1.443,0.0,0.0,0.0,0,0.0,0,0,0.65,0,6.32
port100,port16,2023-08-15,210.1,4.1,8,1455,1030,1.517,1.22,0.0,0.0,0.0,0,0.0,0,0,0.65,0,6.1
port100,port16,2023-09-15,210.1,4.1,9,1455,1030,1.322,0.984,0.0,0.0,0.0,0,0.0,0,0,0.65,0,3.8
port100,port16,2023-10-15,210.1,4.1,10,1455,1030,1.446,1.01,0.0,0.0,0.0,0,0.0,0,0,0.65,0,5.27
port100,port16,2023-11-15,210.1,4.1,11,1455,1030,1.402,0.957,0.0,0.0,0.0,0,0.0,0,0,0.65,0,4.75
port100,port16,2023-12-15,210.1,4.1,12,1455,1030,1.198,0.879,0.0,0.0,0.0,0,0.0,0,0,0.65,0,2.34
port100,port2010,2020-01-15,607.5,39.9,1,1455,1555,0.95,0.9,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port2010,2020-02-15,607.5,39.9,2,1455,1555,0.879,0.698,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port2010,2020-03-15,607.5,39.9,3,1455,1555,0.896,1.088,0.0,0.0,0.0,0,0.0,0,0,0.65,0,10.11
port100,port2010,2020-04-15,607.5,39.9,4,1455,1555,0.648,1.246,0.0,0.0,0.0,0,0.0,0,0,0.65,0,28.27
port100,port2010,2020-05-15,607.5,39.9,5,1455,1555,0.754,1.239,0.0,0.0,0.0,0,0.0,0,0,0.65,0,27.46
port100,port2010,2020-06-15,607.5,39.9,6,1455,1555,0.719,0.604,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port2010,2020-07-15,607.5,39.9,7,1455,1555,0.754,1.063,0.0,0.0,0.0,0,0.0,0,0,0.65,0,7.24
port100,port2010,2020-08-15,607.5,39.9,8,1455,1555,0.621,2.0,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2020-09-15,607.5,39.9,9,1455,1555,0.719,2.0,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2020-10-15,607.5,39.9,10,1455,1555,0.683,2.0,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2020-11-15,607.5,39.9,11,1455,1555,0.781,2.0,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2020-12-15,607.5,39.9,12,1455,1555,0.674,1.346,0.0,0.0,0.0,0,0.0,0,0,0.65,0,39.76
port100,port2010,2021-01-15,607.5,39.9,1,1455,1555,1.012,1.78,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2021-02-15,607.5,39.9,2,1455,1555,0.905,1.17,0.0,0.0,0.0,0,0.0,0,0,0.65,0,19.54
port100,port2010,2021-03-15,607.5,39.9,3,1455,1555,0.799,1.132,0.0,0.0,0.0,0,0.0,0,0,0.65,0,15.17
port100,port2010,2021-04-15,607.5,39.9,4,1455,1555,0.843,0.856,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port2010,2021-05-15,607.5,39.9,5,1455,1555,0.843,0.893,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port2010,2021-06-15,607.5,39.9,6,1455,1555,0.674,1.208,0.0,0.0,0.0,0,0.0,0,0,0.65,0,23.9
port100,port2010,2021-07-15,607.5,39.9,7,1455,1555,0.63,1.371,0.0,0.0,0.0,0,0.0,0,0,0.65,0,42.63
port100,port2010,2021-08-15,607.5,39.9,8,1455,1555,0.781,1.592,0.0,0.0,0.0,0,0.0,0,0,0.65,0,68.03
port100,port2010,2021-09-15,607.5,39.9,9,1455,1555,0.958,2.0,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2021-10-15,607.5,39.9,10,1455,1555,0.896,1.491,0.0,0.0,0.0,0,0.0,0,0,0.65,0,56.42
port100,port2010,2021-11-15,607.5,39.9,11,1455,1555,0.816,1.227,0.0,0.0,0.0,0,0.0,0,0,0.65,0,26.09
port100,port2010,2021-12-15,607.5,39.9,12,1455,1555,1.136,0.604,0.0,0.0,0.0,0,0.0,0,0,0.65,0,15.63
port100,port2010,2022-01-15,607.5,39.9,1,1455,1555,1.162,0.34,0.0,0.0,0.0,0,0.0,0,0,0.65,0,18.62
port100,port2010,2022-02-15,607.5,39.9,2,1455,1555,1.331,0.528,0.0,0.0,0.0,0,0.0,0,0,0.65,0,38.04
port100,port2010,2022-03-15,607.5,39.9,3,1455,1555,1.402,0.226,0.0,0.0,0.0,0,0.0,0,0,0.65,0,46.19
port100,port2010,2022-04-15,607.5,39.9,4,1455,1555,1.296,0.428,0.0,0.0,0.0,0,0.0,0,0,0.65,0,34.01
port100,port2010,2022-05-15,607.5,39.9,5,1455,1555,1.509,0.547,0.0,0.0,0.0,0,0.0,0,0,0.65,0,58.49
port100,port2010,2022-06-15,607.5,39.9,6,1455,1555,1.677,0.61,0.0,0.0,0.0,0,0.0,0,0,0.65,0,72.0
port100,port2010,2022-07-15,607.5,39.9,7,1455,1555,1.535,0.642,0.0,0.0,0.0,0,0.0,0,0,0.65,0,61.48
port100,port2010,2022-08-15,607.5,39.9,8,1455,1555,1.446,0.793,0.0,0.0,0.0,0,0.0,0,0,0.65,0,51.25
port100,port2010,2022-09-15,607.5,39.9,9,1455,1555,1.509,0.61,0.0,0.0,0.0,0,0.0,0,0,0.65,0,58.49
port100,port2010,2022-10-15,607.5,39.9,10,1455,1555,1.473,0.661,0.0,0.0,0.0,0,0.0,0,0,0.65,0,54.35
port100,port2010,2022-11-15,607.5,39.9,11,1455,1555,1.26,0.44,0.0,0.0,0.0,0,0.0,0,0,0.65,0,29.88
port100,port2010,2022-12-15,607.5,39.9,12,1455,1555,1.269,0.44,0.0,0.0,0.0,0,0.0,0,0,0.65,0,30.91
port100,port2010,2023-01-15,607.5,39.9,1,1455,1555,0.994,0.497,0.0,0.0,0.0,0,0.0,0,0,0.65,0,0.0
port100,port2010,2023-02-15,607.5,39.9,2,1455,1555,1.136,0.434,0.0,0.0,0.0,0,0.0,0,0,0.65,0,15.63
port100,port2010,2023-03-15,607.5,39.9,3,1455,1555,1.127,0.617,0.0,0.0,0.0,0,0.0,0,0,0.65,0,14.59
port100,port2010,2023-04-15,607.5,39.9,4,1455,1555,1.269,0.591,0.0,0.0,0.0,0,0.0,0,0,0.65,0,30.91
port100,port2010,2023-05-15,607.5,39.9,5,1455,1555,1.278,0.566,0.0,0.0,0.0,0,0.0,0,0,0.65,0,31.95
port100,port2010,2023-06-15,607.5,39.9,6,1455,1555,1.544,0.472,0.0,0.0,0.0,0,0.0,0,0,0.65,0,62.51
port100,port2010,2023-07-15,607.5,39.9,7,1455,1555,1.535,0.623,0.0,0.0,0.0,0,0.0,0,0,0.65,0,61.48
port100,port2010,2023-08-15,607.5,39.9,8,1455,1555,1.517,0.742,0.0,0.0,0.0,0,0.0,0,0,0.65,0,59.41
port100,port2010,2023-09-15,607.5,39.9,9,1455,1555,1.322,0.642,0.0,0.0,0.0,0,0.0,0,0,0.65,0,37.0
port100,port2010,2023-10-15,607.5,39.9,10,1455,1555,1.446,0.371,0.0,0.0,0.0,0,0.0,0,0,0.65,0,51.25
port100,port2010,2023-11-15,607.5,39.9,11,1455,1555,1.402,0.522,0.0,0.0,0.0,0,0.0,0,0,0.65,0,46.19
port100,port2010,2023-12-15,607.5,39.9,12,1455,1555,1.198,0.182,0.0,0.0,0.0,0,0.0,0,0,0.65,0,22.75
port100,port2037,2020-01-15,920.5,35.2,1,1455,4301,0.95,1.002,0.0,0.0,0.0,0,0.0,0,0,0.667,0,0.2
port100,port2037,2020-02-15,920.5,35.2,2,1455,4301,0.879,1.027,0.0,0.0,0.0,0,0.0,0,0,0.667,0,2.74
port100,port2037,2020-03-15,920.5,35.2,3,1455,4301,0.896,1.089,0.0,0.0,0.0,0,0.0,0,0,0.667,0,9.02
port100,port2037,2020-04-15,920.5,35.2,4,1455,4301,0.648,0.936,0.0,0.0,0.0,0,0.0,0,0,0.667,0,0.0
port100,port2037,2020-05-15,920.5,35.2,5,1455,4301,0.754,1.035,0.0,0.0,0.0,0,0.0,0,0,0.667,0,3.55
port100,port2037,2020-06-15,920.5,35.2,6,1455,4301,0.719,0.923,0.0,0.0,0.0,0,0.0,0,0,0.667,0,0.0
port100,port2037,2020-07-15,920.5,35.2,7,1455,4301,0.754,1.079,0.0,0.0,0.0,0,0.0,0,0,0.667,0,8.01
port100,port2037,2020-08-15,920.5,35.2,8,1455,4301,0.621,0.933,0.0,0.0,0.0,0,0.0,0,0,0.667,0,0.0
